order_id,order_item_id,order_date,shipping_date,shipping_mode,order_status,delivery_status,late_delivery_risk,days_for_shipping_real,days_for_shipment_scheduled,order_item_quantity,order_item_discount_rate,order_item_product_price,order_item_profit_ratio,sales,benefit_per_order,sales_per_customer,order_region,order_country,market,payment_type,customer_segment,customer_country,latitude,longitude,category_name,department_name,product_price,shipping_delay_days,order_hour,order_day_of_week,order_month,order_year,is_weekend_order,revenue_per_unit,has_discount,is_profitable,scheduled_days_bin,market_risk_score,region_risk_score,mode_risk_score
39734,2007,2021-06-29 02:33:00,2021-07-02 02:33:00,First Class,COMPLETE,Shipping on time,0,3,3,5,0.061,226322.55,-0.0094,1062584.37,-9988.29,2192410.52,North Balochistan,Chaman,Balochistan,DEBIT,Home Office,Chaman,-17.8533,147.3592,Vitamins,Health,226322.55,0,2,1,6,2021,0,212516.87,1,0,1-3_days,0.6475729301995985,0.655679392933365,0.5351926799225761
26559,2008,2023-06-20 23:16:00,2023-06-28 23:16:00,Standard Class,COMPLETE,Shipping on time,0,8,6,1,0.288,155554.17,0.2788,110754.57,30878.37,175810.5,Urban Sindh,Karachi,Sindh,PAYMENT,Consumer,Karachi,-28.5686,123.1523,Personal Care,Health,155554.17,2,23,1,6,2023,0,110754.57,1,1,5-10_days,0.5224103055466837,0.522814498933902,0.7366829702089818
45401,2009,2023-12-13 05:47:00,2023-12-21 05:47:00,Standard Class,COMPLETE,Late delivery,1,8,5,2,0.163,253098.45,0.2842,423686.81,120411.79,490151.59,North Punjab,Multan,Punjab,PAYMENT,Consumer,Multan,-0.11,-157.9874,Mobiles & Tablets,Electronics,253098.45,3,5,2,12,2023,0,211843.4,1,1,3-5_days,0.4820809248554913,0.4793103448275862,0.7366829702089818
40263,2010,2024-11-19 16:25:00,2024-11-24 16:25:00,Second Class,PENDING,Late delivery,1,5,4,2,0.111,238618.17,0.054,424263.11,22910.21,943679.32,South KPK,Peshawar,KPK,PAYMENT,Consumer,Peshawar,39.7641,35.9824,Medical Supplies,Health,238618.17,1,16,1,11,2024,0,212131.56,1,1,3-5_days,0.5953805774278215,0.5967233774417139,0.6605610122997965
95267,2011,2023-07-05 05:28:00,2023-07-06 05:28:00,Same Day,COMPLETE,Shipping on time,0,1,0,4,0.208,244138.63,0.0112,773431.18,8662.43,1695612.71,South Balochistan,Quetta,Balochistan,DEBIT,Corporate,Quetta,-0.4912,-139.5033,Personal Care,Health,244138.63,1,5,2,7,2023,0,193357.8,1,1,same_day,0.6475729301995985,0.6395294117647059,0.4316920322291853
30929,2012,2023-11-17 03:43:00,2023-11-23 03:43:00,Standard Class,COMPLETE,Late delivery,1,6,5,1,0.116,105840.25,0.0487,93562.78,4556.51,206986.75,South Balochistan,Quetta,Balochistan,CASH,Home Office,Quetta,44.9719,55.5193,Grocery,Food,105840.25,1,3,4,11,2023,0,93562.78,1,1,3-5_days,0.6475729301995985,0.6395294117647059,0.7366829702089818
64220,2013,2022-07-10 21:06:00,2022-07-13 21:06:00,Same Day,COMPLETE,Shipping on time,0,3,1,3,0.321,294748.02,0.1973,600401.72,118459.26,565847.74,Urban Sindh,Sukkur,Sindh,CASH,Consumer,Sukkur,53.3817,129.0936,Movies & TV,Books & Media,294748.02,2,21,6,7,2022,1,200133.91,1,1,same_day,0.5224103055466837,0.522814498933902,0.4316920322291853
54471,2014,2021-03-08 12:15:00,2021-03-12 12:15:00,Second Class,COMPLETE,Late delivery,1,4,3,5,0.16,164558.49,0.0764,691145.66,52803.53,1660281.75,Northern Areas,Muzaffarabad,Federal,PAYMENT,Corporate,Muzaffarabad,-37.0974,164.118,Grocery,Food,164558.49,1,12,0,3,2021,0,138229.13,1,1,1-3_days,0.7340503544365681,0.7303862035462716,0.6605610122997965
10598,2015,2024-11-04 19:36:00,2024-11-10 19:36:00,Standard Class,COMPLETE,Shipping on time,0,6,6,5,0.181,238684.96,0.1525,977414.91,149055.77,896712.54,Central Punjab,Multan,Punjab,CASH,Home Office,Multan,-32.1664,141.5064,Tools & Equipment,Automotive,238684.96,0,19,0,11,2024,0,195482.98,1,1,5-10_days,0.4820809248554913,0.479179810725552,0.7366829702089818
93659,2016,2024-03-05 23:11:00,2024-03-08 23:11:00,Same Day,COMPLETE,Shipping on time,0,3,1,5,0.236,95871.45,0.0071,366228.94,2600.23,737947.47,Northern Areas,Islamabad,Federal,CASH,Corporate,Islamabad,45.372,-152.1629,Footwear,Clothing,95871.45,2,23,1,3,2024,0,73245.79,1,1,same_day,0.7340503544365681,0.7303862035462716,0.4316920322291853
44177,2018,2021-06-17 19:21:00,2021-06-22 19:21:00,Second Class,CLOSED,Late delivery,1,5,4,2,0.25,141417.31,0.2888,212125.96,61261.98,449310.57,Northern Areas,Gilgit,Federal,CASH,Consumer,Gilgit,-52.8546,-97.1455,Garden Tools,Home & Garden,141417.31,1,19,3,6,2021,0,106062.98,1,1,3-5_days,0.7340503544365681,0.7303862035462716,0.6605610122997965
60063,2019,2021-12-31 04:59:00,2022-01-04 04:59:00,First Class,PENDING,Shipping on time,0,4,3,3,0.008,245166.19,0.0678,729614.58,49467.87,1161769.13,South Punjab,Faisalabad,Punjab,PAYMENT,Corporate,Faisalabad,-53.2913,-110.0509,Audio,Electronics,245166.19,1,4,4,12,2021,0,243204.86,1,1,1-3_days,0.4820809248554913,0.487797147385103,0.5351926799225761
38951,2020,2021-01-16 00:08:00,2021-01-20 00:08:00,First Class,COMPLETE,Late delivery,1,4,3,5,0.257,181525.66,0.0235,674367.83,15847.64,1298227.53,North KPK,Peshawar,KPK,DEBIT,Home Office,Peshawar,-3.0314,-28.9248,Car Accessories,Automotive,181525.66,1,0,5,1,2021,1,134873.57,1,1,1-3_days,0.5953805774278215,0.5940386230058774,0.5351926799225761
33346,2021,2024-09-12 16:03:00,2024-09-18 16:03:00,Second Class,CLOSED,Late delivery,1,6,5,2,0.319,255677.04,0.1537,348232.13,53523.28,669303.73,Northern Areas,Islamabad,Federal,TRANSFER,Corporate,Islamabad,-55.434,74.3591,Men's Fashion,Clothing,255677.04,1,16,3,9,2024,0,174116.06,1,1,3-5_days,0.7340503544365681,0.7303862035462716,0.6605610122997965
24300,2022,2023-10-04 07:33:00,2023-10-13 07:33:00,Standard Class,PENDING,Late delivery,1,9,7,3,0.082,247724.23,0.156,682232.53,106428.27,749682.02,South KPK,Mardan,KPK,TRANSFER,Corporate,Mardan,-20.5161,171.803,GPS & Navigation,Automotive,247724.23,2,7,2,10,2023,0,227410.84,1,1,5-10_days,0.5953805774278215,0.5967233774417139,0.7366829702089818
34103,2023,2024-03-14 21:34:00,2024-03-14 21:34:00,Same Day,PENDING,Shipping on time,0,0,0,1,0.115,278047.13,-0.097,246071.71,-23868.96,259662.23,North KPK,Swat,KPK,CASH,Corporate,Swat,-5.0494,39.3819,Fitness Equipment,Sports,278047.13,0,21,3,3,2024,0,246071.71,1,0,same_day,0.5953805774278215,0.5940386230058774,0.4316920322291853
12209,2024,2021-06-22 07:50:00,2021-06-27 07:50:00,Second Class,CLOSED,Shipping on time,0,5,3,2,0.162,106039.18,0.3819,177721.67,67871.91,160174.05,North Balochistan,Quetta,Balochistan,PAYMENT,Home Office,Quetta,-35.2813,49.4961,Car Accessories,Automotive,106039.18,2,7,1,6,2021,0,88860.84,1,1,1-3_days,0.6475729301995985,0.655679392933365,0.6605610122997965
34753,2025,2022-04-18 17:54:00,2022-04-24 17:54:00,Same Day,COMPLETE,Late delivery,1,6,1,3,0.014,206175.2,0.245,609866.24,149417.23,669600.28,North Balochistan,Chaman,Balochistan,DEBIT,Corporate,Chaman,19.8529,147.4163,Fitness Equipment,Sports,206175.2,5,17,0,4,2022,0,203288.75,1,1,same_day,0.6475729301995985,0.655679392933365,0.4316920322291853
23240,2026,2022-07-02 21:50:00,2022-07-07 21:50:00,Second Class,CLOSED,Shipping on time,0,5,5,1,0.077,119181.2,0.2454,110004.25,26995.04,88030.62,Urban Sindh,Sukkur,Sindh,PAYMENT,Home Office,Sukkur,64.5039,-17.8117,Garden Tools,Home & Garden,119181.2,0,21,5,7,2022,1,110004.25,1,1,3-5_days,0.5224103055466837,0.522814498933902,0.6605610122997965
24299,2027,2023-04-15 08:00:00,2023-04-15 08:00:00,Same Day,CLOSED,Shipping on time,0,0,0,4,0.096,107198.77,-0.0458,387630.75,-17753.49,948202.88,South KPK,Abbottabad,KPK,DEBIT,Corporate,Abbottabad,13.6217,-35.7176,Mobiles & Tablets,Electronics,107198.77,0,8,5,4,2023,1,96907.69,1,0,same_day,0.5953805774278215,0.5967233774417139,0.4316920322291853
42074,2028,2024-12-29 05:47:00,2025-01-02 05:47:00,Second Class,CLOSED,Late delivery,1,4,3,3,0.022,109129.83,-0.086,320186.92,-27536.08,353524.0,Capital Territory,Gilgit,Federal,TRANSFER,Consumer,Gilgit,-6.7075,175.019,Garden Tools,Home & Garden,109129.83,1,5,6,12,2024,1,106728.97,1,0,1-3_days,0.7340503544365681,0.7377613776137761,0.6605610122997965
34460,2029,2021-10-06 22:34:00,2021-10-13 22:34:00,Standard Class,COMPLETE,Shipping on time,0,7,5,5,0.313,234940.24,0.0557,807019.72,44951.0,1324599.0,North Punjab,Multan,Punjab,PAYMENT,Corporate,Multan,-33.4681,47.8818,Cameras,Electronics,234940.24,2,22,2,10,2021,0,161403.94,1,1,3-5_days,0.4820809248554913,0.4793103448275862,0.7366829702089818
86117,2030,2024-06-18 02:25:00,2024-06-22 02:25:00,Second Class,CLOSED,Late delivery,1,4,3,1,0.242,272219.5,-0.0536,206342.38,-11059.95,284150.85,Central Punjab,Sialkot,Punjab,TRANSFER,Corporate,Sialkot,-5.7822,-19.1627,Personal Care,Health,272219.5,1,2,1,6,2024,0,206342.38,1,0,1-3_days,0.4820809248554913,0.479179810725552,0.6605610122997965
95584,2031,2022-09-01 21:50:00,2022-09-09 21:50:00,Standard Class,COMPLETE,Late delivery,1,8,6,5,0.031,284124.84,0.0613,1230612.4494,84384.65,2400276.426300008,Central Punjab,Sialkot,Punjab,PAYMENT,Consumer,Sialkot,10.0366,-116.0508,Medical Supplies,Health,284124.84,2,21,3,9,2022,0,246122.49,1,1,5-10_days,0.4820809248554913,0.479179810725552,0.7366829702089818
87933,2032,2024-05-26 17:55:00,2024-05-30 17:55:00,First Class,COMPLETE,Shipping on time,0,4,2,4,0.085,156728.84,0.2655,573627.55,152298.11,1253687.88,Urban Sindh,Karachi,Sindh,DEBIT,Corporate,Karachi,0.2638,60.7382,GPS & Navigation,Automotive,156728.84,2,17,6,5,2024,1,143406.89,1,1,1-3_days,0.5224103055466837,0.522814498933902,0.5351926799225761
10161,2033,2021-08-22 13:44:00,2021-08-28 13:44:00,First Class,COMPLETE,Late delivery,1,6,3,1,0.027,292680.63,0.0608,284778.25,17314.52,682436.01,Central Punjab,Lahore,Punjab,PAYMENT,Corporate,Lahore,42.0842,0.7176,Vitamins,Health,292680.63,3,13,6,8,2021,1,284778.25,1,1,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
33125,2034,2021-10-26 20:40:00,2021-11-03 20:40:00,Standard Class,COMPLETE,Late delivery,1,8,7,1,0.216,168820.64,0.0036,132355.38,476.48,264632.99,Capital Territory,Muzaffarabad,Federal,TRANSFER,Consumer,Muzaffarabad,3.8813,-74.6888,Audio,Electronics,168820.64,1,20,1,10,2021,0,132355.38,1,1,5-10_days,0.7340503544365681,0.7377613776137761,0.7366829702089818
51340,2035,2022-02-23 19:29:00,2022-02-27 19:29:00,First Class,COMPLETE,Shipping on time,0,4,2,2,0.018,121500.36,0.4493,238626.71,107214.98,344541.07,South Balochistan,Gwadar,Balochistan,CASH,Consumer,Gwadar,-57.0477,-55.6668,Laptops,Electronics,121500.36,2,19,2,2,2022,0,119313.36,1,1,1-3_days,0.6475729301995985,0.6395294117647059,0.5351926799225761
12481,2036,2021-10-19 14:52:00,2021-10-27 14:52:00,Standard Class,CLOSED,Shipping on time,0,8,7,5,0.109,2958.47,0.0491,13179.98,647.14,12715.58,South KPK,Swat,KPK,DEBIT,Consumer,Swat,29.7907,-148.9709,Grocery,Food,2958.47,1,14,1,10,2021,0,2636.0,1,1,5-10_days,0.5953805774278215,0.5967233774417139,0.7366829702089818
97509,2037,2024-08-21 23:10:00,2024-08-22 23:10:00,Same Day,COMPLETE,Late delivery,1,1,0,5,0.159,296687.86,-0.0761,1230612.4494,-94940.26,1417212.91,Northern Areas,Rawalpindi,Federal,CASH,Home Office,Rawalpindi,1.6502,50.2577,Movies & TV,Books & Media,296687.86,1,23,2,8,2024,0,246122.49,1,0,same_day,0.7340503544365681,0.7303862035462716,0.4316920322291853
55171,2038,2021-05-05 22:43:00,2021-05-09 22:43:00,Same Day,PENDING_PAYMENT,Shipping on time,0,4,1,2,0.287,123483.52,-0.0225,176087.5,-3961.97,227355.99,Northern Areas,Islamabad,Federal,PAYMENT,Home Office,Islamabad,-38.1345,93.8805,Team Sports,Sports,123483.52,3,22,2,5,2021,0,88043.75,1,0,same_day,0.7340503544365681,0.7303862035462716,0.4316920322291853
95521,2039,2023-03-11 16:42:00,2023-03-18 16:42:00,Second Class,COMPLETE,Late delivery,1,7,4,1,0.035,50266.11,0.3382,48506.8,16405.0,49525.42,North KPK,Kohat,KPK,PAYMENT,Home Office,Kohat,-18.4612,-92.2766,Car Accessories,Automotive,50266.11,3,16,5,3,2023,1,48506.8,1,1,3-5_days,0.5953805774278215,0.5940386230058774,0.6605610122997965
72097,2040,2024-08-13 23:39:00,2024-08-18 23:39:00,Standard Class,COMPLETE,Late delivery,1,5,4,4,0.192,105322.16,0.0558,340401.22,18994.39,837096.81,Rural Sindh,Larkana,Sindh,PAYMENT,Corporate,Larkana,-32.1298,-122.3359,Women's Fashion,Clothing,105322.16,1,23,1,8,2024,0,85100.3,1,1,3-5_days,0.5224103055466837,0.5220072294280247,0.7366829702089818
41958,2041,2021-10-26 18:07:00,2021-10-31 18:07:00,First Class,COMPLETE,Shipping on time,0,5,3,5,0.18,291792.71,0.0725,1196350.11,86735.38,1410243.5,Rural Sindh,Sukkur,Sindh,PAYMENT,Corporate,Sukkur,-23.5364,135.1014,Mobiles & Tablets,Electronics,291792.71,2,18,1,10,2021,0,239270.02,1,1,1-3_days,0.5224103055466837,0.5220072294280247,0.5351926799225761
37441,2042,2024-06-06 20:08:00,2024-06-12 20:08:00,Second Class,COMPLETE,Late delivery,1,6,5,4,0.177,60188.74,0.2585,198141.33,51219.53,198220.21,North KPK,Peshawar,KPK,TRANSFER,Home Office,Peshawar,-13.3724,-36.6697,Medical Supplies,Health,60188.74,1,20,3,6,2024,0,49535.33,1,1,3-5_days,0.5953805774278215,0.5940386230058774,0.6605610122997965
80400,2043,2022-06-14 10:39:00,2022-06-17 10:39:00,First Class,COMPLETE,Late delivery,1,3,2,2,0.09,11365.0,-0.0715,20684.3,-1478.93,44947.56,North KPK,Peshawar,KPK,CASH,Corporate,Peshawar,-43.065,-35.8831,Laptops,Electronics,11365.0,1,10,1,6,2022,0,10342.15,1,0,1-3_days,0.5953805774278215,0.5940386230058774,0.5351926799225761
48883,2044,2022-06-11 22:15:00,2022-06-15 22:15:00,First Class,CLOSED,Late delivery,1,4,2,3,0.33,178071.81,0.0381,357924.34,13636.92,744122.26,Northern Areas,Rawalpindi,Federal,PAYMENT,Corporate,Rawalpindi,-41.6143,-54.0645,Fitness Equipment,Sports,178071.81,2,22,5,6,2022,1,119308.11,1,1,1-3_days,0.7340503544365681,0.7303862035462716,0.5351926799225761
69339,2045,2024-05-19 02:11:00,2024-05-26 02:11:00,Standard Class,CLOSED,Late delivery,1,7,6,2,0.025,138897.81,-0.0462,270850.73,-12513.3,625915.94,North Balochistan,Chaman,Balochistan,PAYMENT,Home Office,Chaman,38.3222,-145.1992,Mobiles & Tablets,Electronics,138897.81,1,2,6,5,2024,1,135425.36,1,0,5-10_days,0.6475729301995985,0.655679392933365,0.7366829702089818
48785,2046,2021-10-16 19:40:00,2021-10-19 19:40:00,First Class,PENDING,Late delivery,1,3,2,5,0.312,168820.64,0.4444,580743.0,258082.19,617901.01,South Balochistan,Turbat,Balochistan,CASH,Consumer,Turbat,-24.162,-58.1388,Audio,Electronics,168820.64,1,19,5,10,2021,1,116148.6,1,1,1-3_days,0.6475729301995985,0.6395294117647059,0.5351926799225761
98339,2047,2024-08-17 10:01:00,2024-08-25 10:01:00,Standard Class,PENDING,Late delivery,1,8,6,3,0.34,158477.8,0.1923,313786.04,60341.06,453647.59,Urban Sindh,Hyderabad,Sindh,PAYMENT,Home Office,Hyderabad,58.3506,-156.4199,Tools & Equipment,Automotive,158477.8,2,10,5,8,2024,1,104595.35,1,1,5-10_days,0.5224103055466837,0.522814498933902,0.7366829702089818
31077,2048,2023-11-03 21:58:00,2023-11-05 21:58:00,Same Day,COMPLETE,Shipping on time,0,2,0,3,0.252,106039.18,0.21,237951.92,49969.9,331028.63,Central Punjab,Gujranwala,Punjab,TRANSFER,Consumer,Gujranwala,-16.7309,172.4547,Car Accessories,Automotive,106039.18,2,21,4,11,2023,0,79317.31,1,1,same_day,0.4820809248554913,0.479179810725552,0.4316920322291853
58344,2049,2021-08-04 02:27:00,2021-08-11 02:27:00,Standard Class,PENDING_PAYMENT,Late delivery,1,7,6,4,0.129,32055.07,0.3939,111679.86,43990.7,163424.47,North Balochistan,Chaman,Balochistan,CASH,Consumer,Chaman,25.7543,-84.7725,Team Sports,Sports,32055.07,1,2,2,8,2021,0,27919.96,1,1,5-10_days,0.6475729301995985,0.655679392933365,0.7366829702089818
48708,2050,2024-10-22 06:12:00,2024-10-30 06:12:00,Standard Class,COMPLETE,Late delivery,1,8,4,1,0.028,52157.88,0.118,50697.46,5982.3,41652.54,North KPK,Kohat,KPK,PAYMENT,Corporate,Kohat,65.2386,-102.6386,Tools & Equipment,Automotive,52157.88,4,6,1,10,2024,0,50697.46,1,1,3-5_days,0.5953805774278215,0.5940386230058774,0.7366829702089818
29076,2051,2023-03-10 23:58:00,2023-03-14 23:58:00,Same Day,COMPLETE,Late delivery,1,4,1,2,0.119,74725.28,0.4252,131665.94,55984.36,259807.66,Rural Sindh,Hyderabad,Sindh,TRANSFER,Home Office,Hyderabad,-19.4176,-121.2419,Personal Care,Health,74725.28,3,23,4,3,2023,0,65832.97,1,1,same_day,0.5224103055466837,0.5220072294280247,0.4316920322291853
57704,2052,2022-06-21 22:06:00,2022-06-28 22:06:00,Second Class,PENDING,Shipping on time,0,7,4,1,0.283,84116.71,0.3879,60311.68,23394.9,90919.27,South Balochistan,Gwadar,Balochistan,CASH,Corporate,Gwadar,66.0631,-172.0329,Team Sports,Sports,84116.71,3,22,1,6,2022,0,60311.68,1,1,3-5_days,0.6475729301995985,0.6395294117647059,0.6605610122997965
17297,2053,2022-05-14 12:22:00,2022-05-16 12:22:00,Same Day,COMPLETE,Shipping on time,0,2,1,4,0.04,40755.69,-0.0363,156501.85,-5681.02,237589.86,South Punjab,Sialkot,Punjab,CASH,Corporate,Sialkot,29.2806,-0.0485,Footwear,Clothing,40755.69,1,12,5,5,2022,1,39125.46,1,0,same_day,0.4820809248554913,0.487797147385103,0.4316920322291853
65455,2054,2022-07-29 18:41:00,2022-07-31 18:41:00,Same Day,COMPLETE,Shipping on time,0,2,0,2,0.079,180510.84,0.0559,332500.97,18586.8,605493.37,Northern Areas,Islamabad,Federal,TRANSFER,Consumer,Islamabad,-4.058,57.6912,Team Sports,Sports,180510.84,2,18,4,7,2022,0,166250.48,1,1,same_day,0.7340503544365681,0.7303862035462716,0.4316920322291853
75502,2055,2022-02-27 15:38:00,2022-03-06 15:38:00,Standard Class,CLOSED,Shipping on time,0,7,6,4,0.157,38422.53,0.0593,129560.77,7682.95,265945.48,Rural Sindh,Larkana,Sindh,TRANSFER,Corporate,Larkana,-11.2048,118.3705,Audio,Electronics,38422.53,1,15,6,2,2022,1,32390.19,1,1,5-10_days,0.5224103055466837,0.5220072294280247,0.7366829702089818
53881,2056,2024-01-07 13:30:00,2024-01-07 13:30:00,Same Day,COMPLETE,Shipping on time,0,0,0,1,0.129,124571.99,0.0555,108502.2,6021.87,93542.57,North KPK,Abbottabad,KPK,PAYMENT,Corporate,Abbottabad,2.3443,-141.687,Beverages,Food,124571.99,0,13,6,1,2024,1,108502.2,1,1,same_day,0.5953805774278215,0.5940386230058774,0.4316920322291853
60079,2057,2024-01-12 20:58:00,2024-01-17 20:58:00,Same Day,PENDING,Shipping on time,0,5,1,4,0.038,147874.89,0.3653,569022.58,207863.95,746886.1,Capital Territory,Rawalpindi,Federal,CASH,Consumer,Rawalpindi,52.6261,31.9326,Tools & Equipment,Automotive,147874.89,4,20,4,1,2024,0,142255.64,1,1,same_day,0.7340503544365681,0.7377613776137761,0.4316920322291853
36568,2058,2022-09-19 13:51:00,2022-09-29 13:51:00,Standard Class,CLOSED,Shipping on time,0,10,6,2,0.298,160323.72,0.3821,225094.5,86008.61,433101.88,Rural Sindh,Sukkur,Sindh,PAYMENT,Home Office,Sukkur,43.9353,13.28,Accessories,Clothing,160323.72,4,13,0,9,2022,0,112547.25,1,1,5-10_days,0.5224103055466837,0.5220072294280247,0.7366829702089818
54122,2059,2024-06-27 20:09:00,2024-06-28 20:09:00,Same Day,COMPLETE,Shipping on time,0,1,1,2,0.144,115723.32,0.3113,198118.32,61674.23,488520.48,North Balochistan,Turbat,Balochistan,CASH,Consumer,Turbat,2.8835,-113.7442,Books,Books & Media,115723.32,0,20,3,6,2024,0,99059.16,1,1,same_day,0.6475729301995985,0.655679392933365,0.4316920322291853
97329,2060,2021-04-01 15:57:00,2021-04-06 15:57:00,Second Class,COMPLETE,Shipping on time,0,5,5,4,0.265,170986.74,0.4099,502701.02,206057.15,569036.3,South Balochistan,Chaman,Balochistan,PAYMENT,Home Office,Chaman,-24.3997,115.9805,Music,Books & Media,170986.74,0,15,3,4,2021,0,125675.26,1,1,3-5_days,0.6475729301995985,0.6395294117647059,0.6605610122997965
13672,2061,2023-06-05 13:22:00,2023-06-09 13:22:00,Same Day,PENDING,Late delivery,1,4,0,4,0.22,241690.11,0.1292,754073.14,97426.25,1754311.67,Northern Areas,Gilgit,Federal,TRANSFER,Consumer,Gilgit,63.9912,113.1853,Car Accessories,Automotive,241690.11,4,13,0,6,2023,0,188518.28,1,1,same_day,0.7340503544365681,0.7303862035462716,0.4316920322291853
44414,2062,2024-04-07 22:16:00,2024-04-15 22:16:00,Standard Class,CLOSED,Late delivery,1,8,5,3,0.254,38625.99,-0.0041,86444.97,-354.42,156544.82,South KPK,Kohat,KPK,DEBIT,Home Office,Kohat,-31.6589,-141.547,Garden Tools,Home & Garden,38625.99,3,22,6,4,2024,1,28814.99,1,0,3-5_days,0.5953805774278215,0.5967233774417139,0.7366829702089818
54590,2063,2023-05-16 03:19:00,2023-05-19 03:19:00,Same Day,CLOSED,Shipping on time,0,3,1,1,0.009,42011.45,0.2275,41633.35,9471.59,98300.29,South Punjab,Faisalabad,Punjab,CASH,Home Office,Faisalabad,-46.5173,148.0416,Furniture,Home & Garden,42011.45,2,3,1,5,2023,0,41633.35,1,1,same_day,0.4820809248554913,0.487797147385103,0.4316920322291853
73347,2064,2023-10-03 00:14:00,2023-10-08 00:14:00,Second Class,PENDING,Late delivery,1,5,3,1,0.123,67761.43,0.3203,59426.77,19034.39,48497.17,Capital Territory,Gilgit,Federal,TRANSFER,Corporate,Gilgit,-15.3762,25.2153,Music,Books & Media,67761.43,2,0,1,10,2023,0,59426.77,1,1,1-3_days,0.7340503544365681,0.7377613776137761,0.6605610122997965
90980,2065,2024-01-18 21:24:00,2024-01-25 21:24:00,Standard Class,COMPLETE,Late delivery,1,7,6,5,0.141,19417.86,0.0005,83399.71,41.7,144346.11,Urban Sindh,Karachi,Sindh,PAYMENT,Consumer,Karachi,-58.0412,105.9805,Men's Fashion,Clothing,19417.86,1,21,3,1,2024,0,16679.94,1,1,5-10_days,0.5224103055466837,0.522814498933902,0.7366829702089818
36340,2067,2023-03-23 12:40:00,2023-03-27 12:40:00,First Class,PENDING,Late delivery,1,4,3,1,0.07,293364.58,-0.098,272829.06,-26737.25,370336.44,Central Punjab,Multan,Punjab,PAYMENT,Consumer,Multan,11.9613,-154.0838,Laptops,Electronics,293364.58,1,12,3,3,2023,0,272829.06,1,0,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
51219,2068,2021-01-27 09:50:00,2021-01-29 09:50:00,Same Day,COMPLETE,Shipping on time,0,2,0,1,0.18,273330.12,0.4048,224130.7,90728.11,501288.32,North KPK,Kohat,KPK,CASH,Consumer,Kohat,49.0132,-104.3331,Tools & Equipment,Automotive,273330.12,2,9,2,1,2021,0,224130.7,1,1,same_day,0.5953805774278215,0.5940386230058774,0.4316920322291853
38246,2069,2021-04-20 05:19:00,2021-04-23 05:19:00,Same Day,CLOSED,Shipping on time,0,3,1,2,0.176,195998.78,-0.0633,323005.99,-20446.28,554080.1,Rural Sindh,Mirpur Khas,Sindh,TRANSFER,Corporate,Mirpur Khas,25.5965,26.5602,Furniture,Home & Garden,195998.78,2,5,1,4,2021,0,161503.0,1,0,same_day,0.5224103055466837,0.5220072294280247,0.4316920322291853
90951,2070,2022-06-23 21:17:00,2022-06-29 21:17:00,Second Class,COMPLETE,Shipping on time,0,6,4,5,0.317,195913.34,0.3833,669044.06,256444.59,561706.43,South Punjab,Faisalabad,Punjab,CASH,Consumer,Faisalabad,-11.9376,169.607,Snacks,Food,195913.34,2,21,3,6,2022,0,133808.81,1,1,3-5_days,0.4820809248554913,0.487797147385103,0.6605610122997965
77844,2071,2021-09-28 12:04:00,2021-10-04 12:04:00,Standard Class,CLOSED,Late delivery,1,6,4,3,0.278,55478.98,0.1449,120167.47,17412.27,130950.85,Central Punjab,Sialkot,Punjab,PAYMENT,Home Office,Sialkot,47.1198,-8.4858,Accessories,Clothing,55478.98,2,12,1,9,2021,0,40055.82,1,1,3-5_days,0.4820809248554913,0.479179810725552,0.7366829702089818
90911,2072,2023-01-05 03:08:00,2023-01-07 03:08:00,Same Day,COMPLETE,Late delivery,1,2,1,1,0.144,295920.36,0.3569,253307.83,90405.56,454726.1,South Balochistan,Gwadar,Balochistan,TRANSFER,Home Office,Gwadar,1.5513,170.0654,Laptops,Electronics,295920.36,1,3,3,1,2023,0,253307.83,1,1,same_day,0.6475729301995985,0.6395294117647059,0.4316920322291853
53702,2073,2024-02-21 11:25:00,2024-02-21 11:25:00,Same Day,PENDING,Shipping on time,0,0,0,2,0.138,171906.31,0.3202,296366.48,94896.55,462503.58,North Balochistan,Chaman,Balochistan,DEBIT,Consumer,Chaman,-5.8368,175.04,Audio,Electronics,171906.31,0,11,2,2,2024,0,148183.24,1,1,same_day,0.6475729301995985,0.655679392933365,0.4316920322291853
63099,2074,2022-02-23 03:54:00,2022-02-28 03:54:00,First Class,COMPLETE,Late delivery,1,5,2,5,0.062,200081.8,0.2998,938383.64,281327.42,1044533.57,Central Punjab,Lahore,Punjab,TRANSFER,Consumer,Lahore,10.4213,148.1106,Music,Books & Media,200081.8,3,3,2,2,2022,0,187676.73,1,1,1-3_days,0.4820809248554913,0.479179810725552,0.5351926799225761
19025,2075,2021-12-21 00:56:00,2021-12-25 00:56:00,Second Class,PENDING_PAYMENT,Late delivery,1,4,3,4,0.109,143525.41,-0.0292,511524.56,-14936.52,599835.5,South KPK,Mardan,KPK,CASH,Home Office,Mardan,34.794,-0.8132,Team Sports,Sports,143525.41,1,0,1,12,2021,0,127881.14,1,0,1-3_days,0.5953805774278215,0.5967233774417139,0.6605610122997965
